original_column,original_row,Gene,column,row,q,target
12,7,BBC1_DHFR[12],24,14,D,Pbs2
12,8,SHO1_HSE1_DHFR[12],24,16,D,Pbs2
12,9,SHO1_RVS167_DHFR[12],24,18,D,Pbs2
12,10,LSB3_DHFR[12],24,20,D,Pbs2
12,11,SHO1_HSE1_DHFR[12],24,22,D,Pbs2
12,12,YSC84_DHFR[12],24,24,D,Pbs2
12,13,SHO1_CDC25_DHFR[12],24,26,D,Pbs2
12,14,SHO1_DHFR[12],24,28,D,Pbs2
12,15,SHO1_SDC25_17W_DHFR[12],24,30,D,Pbs2
12,16,border,24,32,D,Pbs2
13,1,border,26,2,D,Pbs2
13,2,BEM1_DHFR[12],26,4,D,Pbs2
13,3,SHO1_BOI1_DHFR[12],26,6,D,Pbs2
13,4,SDC25_17W_DHFR[12],26,8,D,Pbs2
13,5,BZZ1_DHFR[12],26,10,D,Pbs2
13,6,LSB1_DHFR[12],26,12,D,Pbs2
13,7,SHO1_BOI2_DHFR[12],26,14,D,Pbs2
13,8,BEM1_DHFR[12],26,16,D,Pbs2
13,9,NBP2_DHFR[12],26,18,D,Pbs2
13,10,SHO1_BOI1_DHFR[12],26,20,D,Pbs2
13,11,HOF1_DHFR[12],26,22,D,Pbs2
13,12,SHO1_PEX13_DHFR[12],26,24,D,Pbs2
13,13,SHO1_BUD14_DHFR[12],26,26,D,Pbs2
13,14,SHO1_YSC84_DHFR[12],26,28,D,Pbs2
13,15,SHO1_HSE1_DHFR[12],26,30,D,Pbs2
13,16,border,26,32,D,Pbs2
14,1,border,28,2,D,Pbs2
14,2,SHO1_BEM1(SH3_1)_DHFR[12],28,4,D,Pbs2
14,3,SHO1_LSB3_DHFR[12],28,6,D,Pbs2
14,4,SHO1_YSC84_DHFR[12],28,8,D,Pbs2
14,5,SHO1_HSE1_DHFR[12],28,10,D,Pbs2
14,6,BEM1_DHFR[12],28,12,D,Pbs2
14,7,SHO1_BOI2_DHFR[12],28,14,D,Pbs2
14,8,BUD14_DHFR[12],28,16,D,Pbs2
14,9,SLA1_DHFR[12],28,18,D,Pbs2
14,10,SHO1_BUD14_DHFR[12],28,20,D,Pbs2
14,11,BUD14_DHFR[12],28,22,D,Pbs2
14,12,SHO1_YSC84_DHFR[12],28,24,D,Pbs2
14,13,SHO1_BOI1_DHFR[12],28,26,D,Pbs2
14,14,CDC25_DHFR[12],28,28,D,Pbs2
14,15,SHO1_BZZ1(SH3_1)_DHFR[12],28,30,D,Pbs2
14,16,border,28,32,D,Pbs2
15,1,border,30,2,D,Pbs2
15,2,LSB3_DHFR[12],30,4,D,Pbs2
15,3,SHO1_SLA1(SH3_2)_DHFR[12],30,6,D,Pbs2
15,4,BBC1_DHFR[12],30,8,D,Pbs2
15,5,SHO1_CYK3_DHFR[12],30,10,D,Pbs2
15,6,SHO1_DHFR[12],30,12,D,Pbs2
15,7,SHO1_RVS167_DHFR[12],30,14,D,Pbs2
15,8,SHO1_BEM1(SH3_2)_DHFR[12],30,16,D,Pbs2
15,9,SHO1_ABP1_DHFR[12],30,18,D,Pbs2
15,10,BUD14_DHFR[12],30,20,D,Pbs2
15,11,RVS167_DHFR[12],30,22,D,Pbs2
15,12,SHO1_BZZ1(SH3_2)_DHFR[12],30,24,D,Pbs2
15,13,SHO1_FUS1_DHFR[12],30,26,D,Pbs2
15,14,SHO1_BOI2_DHFR[12],30,28,D,Pbs2
15,15,SDC25_17W_DHFR[12],30,30,D,Pbs2
15,16,border,30,32,D,Pbs2
16,1,border,32,2,D,Pbs2
16,2,SDC25_17W_DHFR[12],32,4,D,Pbs2
16,3,LSB1_DHFR[12],32,6,D,Pbs2
16,4,CDC25_DHFR[12],32,8,D,Pbs2
16,5,RVS167_DHFR[12],32,10,D,Pbs2
16,6,SHO1_BZZ1(SH3_1)_DHFR[12],32,12,D,Pbs2
16,7,SHO1_NBP2_DHFR[12],32,14,D,Pbs2
16,8,SHO1_SHO1_DHFR[12],32,16,D,Pbs2
16,9,SHO1_NBP2_DHFR[12],32,18,D,Pbs2
16,10,CYK3_DHFR[12],32,20,D,Pbs2
16,11,SHO1_MYO5_DHFR[12],32,22,D,Pbs2
16,12,FUS1_DHFR[12],32,24,D,Pbs2
16,13,SHO1_BZZ1(SH3_1)_DHFR[12],32,26,D,Pbs2
16,14,PEX13_DHFR[12],32,28,D,Pbs2
16,15,CYK3_DHFR[12],32,30,D,Pbs2
16,16,border,32,32,D,Pbs2
17,1,border,34,2,D,Pbs2
17,2,SHO1_DHFR[12],34,4,D,Pbs2
17,3,SHO1_RVS167_DHFR[12],34,6,D,Pbs2
17,4,RVS167_DHFR[12],34,8,D,Pbs2
17,5,SHO1_NBP2_DHFR[12],34,10,D,Pbs2
17,6,SHO1_SLA1(SH3_2)_DHFR[12],34,12,D,Pbs2
17,7,SLA1_DHFR[12],34,14,D,Pbs2
17,8,PEX13_DHFR[12],34,16,D,Pbs2
17,9,SHO1_BEM1(SH3_2)_DHFR[12],34,18,D,Pbs2
17,10,MYO5_DHFR[12],34,20,D,Pbs2
17,11,BBC1_DHFR[12],34,22,D,Pbs2
17,12,SHO1_SLA1(SH3_3)_DHFR[12],34,24,D,Pbs2
17,13,PIN3_DHFR[12],34,26,D,Pbs2
17,14,SLA1_DHFR[12],34,28,D,Pbs2
17,15,SHO1_DHFR[12],34,30,D,Pbs2
17,16,border,34,32,D,Pbs2
18,1,border,36,2,D,Pbs2
18,2,SHO1_FUS1_DHFR[12],36,4,D,Pbs2
18,3,SHO1_CDC25_DHFR[12],36,6,D,Pbs2
18,4,SHO1_SDC25_17W_DHFR[12],36,8,D,Pbs2
18,5,BZZ1_DHFR[12],36,10,D,Pbs2
18,6,SHO1_SHO1_DHFR[12],36,12,D,Pbs2
18,7,SHO1_BZZ1(SH3_2)_DHFR[12],36,14,D,Pbs2
18,8,SHO1_CYK3_DHFR[12],36,16,D,Pbs2
18,9,SHO1_LSB3_DHFR[12],36,18,D,Pbs2
18,10,BEM1_DHFR[12],36,20,D,Pbs2
18,11,SHO1_SLA1(SH3_2)_DHFR[12],36,22,D,Pbs2
18,12,SHO1_FUS1_DHFR[12],36,24,D,Pbs2
18,13,SHO1_SDC25_17W_DHFR[12],36,26,D,Pbs2
18,14,SHO1_RVS167_DHFR[12],36,28,D,Pbs2
18,15,FUS1_DHFR[12],36,30,D,Pbs2
18,16,border,36,32,D,Pbs2
19,1,border,38,2,D,Pbs2
19,2,SHO1_STUFFED_DHFR[12],38,4,D,Pbs2
19,3,FUS1_DHFR[12],38,6,D,Pbs2
19,4,CYK3_DHFR[12],38,8,D,Pbs2
19,5,SHO1_BUD14_DHFR[12],38,10,D,Pbs2
19,6,MYO3_DHFR[12],38,12,D,Pbs2
19,7,SHO1_ABP1_DHFR[12],38,14,D,Pbs2
19,8,BOI1_DHFR[12],38,16,D,Pbs2
19,9,SHO1_PEX13_DHFR[12],38,18,D,Pbs2
19,10,SHO1_FUS1_DHFR[12],38,20,D,Pbs2
19,11,NBP2_DHFR[12],38,22,D,Pbs2
19,12,BOI1_DHFR[12],38,24,D,Pbs2
19,13,HOF1_DHFR[12],38,26,D,Pbs2
19,14,SHO1_RVS167_DHFR[12],38,28,D,Pbs2
19,15,BOI1_DHFR[12],38,30,D,Pbs2
19,16,border,38,32,D,Pbs2
20,1,border,40,2,D,Pbs2
20,2,SHO1_MYO5_DHFR[12],40,4,D,Pbs2
20,3,SHO1_STUFFED_DHFR[12],40,6,D,Pbs2
20,4,BOI1_DHFR[12],40,8,D,Pbs2
20,5,CDC25_DHFR[12],40,10,D,Pbs2
20,6,FUS1_DHFR[12],40,12,D,Pbs2
20,7,SHO1_CYK3_DHFR[12],40,14,D,Pbs2
20,8,BOI2_DHFR[12],40,16,D,Pbs2
20,9,ABP1_DHFR[12],40,18,D,Pbs2
20,10,NBP2_DHFR[12],40,20,D,Pbs2
20,11,HOF1_DHFR[12],40,22,D,Pbs2
20,12,SHO1_SHO1_DHFR[12],40,24,D,Pbs2
20,13,SHO1_HOF1_DHFR[12],40,26,D,Pbs2
20,14,SHO1_LSB3_DHFR[12],40,28,D,Pbs2
20,15,NBP2_DHFR[12],40,30,D,Pbs2
20,16,border,40,32,D,Pbs2
21,1,border,42,2,D,Pbs2
21,2,SHO1_SLA1(SH3_1)_DHFR[12],42,4,D,Pbs2
21,3,SDC25_17W_DHFR[12],42,6,D,Pbs2
21,4,SHO1_SLA1(SH3_2)_DHFR[12],42,8,D,Pbs2
21,5,MYO3_DHFR[12],42,10,D,Pbs2
21,6,BBC1_DHFR[12],42,12,D,Pbs2
21,7,BOI1_DHFR[12],42,14,D,Pbs2
21,8,MYO5_DHFR[12],42,16,D,Pbs2
21,9,BBC1_DHFR[12],42,18,D,Pbs2
21,10,SHO1_HOF1_DHFR[12],42,20,D,Pbs2
21,11,MYO5_DHFR[12],42,22,D,Pbs2
21,12,BOI2_DHFR[12],42,24,D,Pbs2
21,13,SHO1_PEX13_DHFR[12],42,26,D,Pbs2
21,14,SHO1_BZZ1(SH3_2)_DHFR[12],42,28,D,Pbs2
21,15,BZZ1_DHFR[12],42,30,D,Pbs2
21,16,border,42,32,D,Pbs2
22,1,border,44,2,D,Pbs2
22,2,ABP1_DHFR[12],44,4,D,Pbs2
22,3,SLA1_DHFR[12],44,6,D,Pbs2
22,4,SHO1_SLA1(SH3_1)_DHFR[12],44,8,D,Pbs2
22,5,SHO1_BEM1(SH3_2)_DHFR[12],44,10,D,Pbs2
22,6,MYO5_DHFR[12],44,12,D,Pbs2
22,7,SHO1_HSE1_DHFR[12],44,14,D,Pbs2
22,8,SHO1_CDC25_DHFR[12],44,16,D,Pbs2
22,9,RVS167_DHFR[12],44,18,D,Pbs2
22,10,BUD14_DHFR[12],44,20,D,Pbs2
22,11,SHO1_BEM1(SH3_2)_DHFR[12],44,22,D,Pbs2
22,12,SHO1_LSB1_DHFR[12],44,24,D,Pbs2
22,13,SHO1_SLA1(SH3_3)_DHFR[12],44,26,D,Pbs2
22,14,SHO1_LSB3_DHFR[12],44,28,D,Pbs2
22,15,SHO1_STUFFED_DHFR[12],44,30,D,Pbs2
22,16,border,44,32,D,Pbs2
23,1,border,46,2,D,Pbs2
23,2,LSB1_DHFR[12],46,4,D,Pbs2
23,3,SHO1_SHO1_DHFR[12],46,6,D,Pbs2
23,4,MYO5_DHFR[12],46,8,D,Pbs2
23,5,HSE1_DHFR[12],46,10,D,Pbs2
23,6,SHO1_BOI1_DHFR[12],46,12,D,Pbs2
23,7,SHO1_SLA1(SH3_1)_DHFR[12],46,14,D,Pbs2
23,8,SHO1_BUD14_DHFR[12],46,16,D,Pbs2
23,9,SHO1_NBP2_DHFR[12],46,18,D,Pbs2
23,10,SHO1_YSC84_DHFR[12],46,20,D,Pbs2
23,11,SHO1_BBC1_DHFR[12],46,22,D,Pbs2
23,12,MYO3_DHFR[12],46,24,D,Pbs2
23,13,CDC25_DHFR[12],46,26,D,Pbs2
23,14,LSB3_DHFR[12],46,28,D,Pbs2
23,15,SHO1_BEM1(SH3_2)_DHFR[12],46,30,D,Pbs2
23,16,border,46,32,D,Pbs2
24,1,border,48,2,D,Pbs2
24,2,border,48,4,D,Pbs2
24,3,border,48,6,D,Pbs2
24,4,border,48,8,D,Pbs2
24,5,border,48,10,D,Pbs2
24,6,border,48,12,D,Pbs2
24,7,border,48,14,D,Pbs2
24,8,border,48,16,D,Pbs2
24,9,border,48,18,D,Pbs2
24,10,border,48,20,D,Pbs2
24,11,border,48,22,D,Pbs2
24,12,border,48,24,D,Pbs2
24,13,border,48,26,D,Pbs2
24,14,border,48,28,D,Pbs2
24,15,border,48,30,D,Pbs2
24,16,border,48,32,D,Pbs2
